filename, BLACKPOD, FROSTYPOD, HEALTHY, MIRID
00011898_jpg.rf.abebca1a75145b64f17d2c5917dd415c.jpg, 0, 1, 0, 1
00011429_jpg.rf.abb084fd2a3c8a4b51b9a28e36a33d45.jpg, 1, 0, 0, 0
0001567_jpg.rf.ac24af2aaffe21bd81f00f394f72c335.jpg, 0, 0, 0, 1
0001988_jpg.rf.ac2c77435084c6059eb5a58d26886fdf.jpg, 0, 0, 1, 0
00011438_jpg.rf.ac3899e63cb73a2f0e58dc4f95f96611.jpg, 0, 0, 1, 1
000163_jpg.rf.ac5b711f733f335da9aa44bb0a94151d.jpg, 0, 0, 0, 1
1315_jpg.rf.ac6b998b8bc7a761c041a2612996bdf2.jpg, 0, 0, 1, 0
11786_jpg.rf.ac85356acd169548b19d46ffbbbe8b69.jpg, 1, 0, 0, 0
1686_jpg.rf.ac9478a8b158d9022de12155b1f912e1.jpg, 0, 0, 1, 0
1752_jpg.rf.ac9ef2bc80bb5b9d37c187701f5ea6bb.jpg, 0, 0, 1, 0
11217_jpg.rf.aca776baf62fb79d5cbca72fbe268cc5.jpg, 1, 0, 0, 0
1708_jpg.rf.acbd10206514cf4306f68d5656a81290.jpg, 0, 0, 0, 1
138_jpg.rf.acc83a59fb40eb3bb395101e857346dc.jpg, 0, 0, 1, 0
00011756_jpg.rf.acfab35fd2a45b9ee8c3c48f2b4c99ea.jpg, 1, 0, 0, 0
00011885_jpg.rf.ad31529ccfc19ab49f022a9d29cd52b1.jpg, 0, 0, 1, 0
00011498_jpg.rf.ad3ed8f37cf26f6c641ae5c8f4d415ae.jpg, 0, 0, 1, 0
11558_jpg.rf.ad5be492c77d7a9b670175b44151b2b2.jpg, 1, 0, 0, 0
11168_jpg.rf.ad684aaa5bd6fdbb69b443baaedce90b.jpg, 0, 1, 0, 0
00011231_jpg.rf.ad92afac09f76bfb92eb61f079966b25.jpg, 1, 0, 0, 0
1131_jpg.rf.ad75f2abc6c51fdcbed5883fdc96fb2b.jpg, 0, 0, 1, 0
0001648_jpg.rf.ada18765b09059283880bd63d2c946f4.jpg, 1, 0, 1, 0
0001996_jpg.rf.adb7f8c4186010be2d7db661b0acc7d2.jpg, 0, 0, 0, 1
0001211_jpg.rf.add16da049d6dfa97023b43059ec08cb.jpg, 0, 1, 0, 0
0001451_jpg.rf.adc9df5eef4d6d02773fcd4e6bd39c11.jpg, 0, 0, 0, 1
1950_jpg.rf.ae3ebacbde07d18691bc28043c2377c9.jpg, 0, 0, 0, 1
11015_jpg.rf.ae204aefccb2bd780c1e963b26a1adaf.jpg, 0, 1, 0, 0
00011340_jpg.rf.ae411e197cf51c19bd7b73dc7f287cec.jpg, 0, 0, 1, 0
00011470_jpg.rf.ae6ddd620fee4a951eec8d1316b12cc1.jpg, 1, 0, 0, 0
0001693_jpg.rf.aeaef3c94fb68689a931c2a7b77f5a4a.jpg, 0, 0, 0, 1
00011121_jpg.rf.aeb6c234bd9d036350749503ad4cba9b.jpg, 0, 1, 0, 0
000144_jpg.rf.aeceb30c55363b45763977acd4484ebd.jpg, 1, 0, 1, 0
00011185_jpg.rf.af42a5b67f61d7aa093b93672cc7ea19.jpg, 0, 0, 1, 0
12002_jpg.rf.aee4b36b5068e9ceb83ddd98d792fe19.jpg, 1, 0, 0, 1
00011436_jpg.rf.aef1efe6687e0370fdeac3e0dd62cd5e.jpg, 0, 0, 0, 1
0001347_jpg.rf.af5cd6e35e16df9ab0936ac4c046e1f1.jpg, 0, 0, 1, 0
1924_jpg.rf.af60f715f390100b8e9dd0480e3e12ac.jpg, 1, 0, 0, 1
00011429_jpg.rf.af553419997019b1709dd267bc9a48b5.jpg, 1, 0, 0, 0
0001895_jpg.rf.af527bebdbeb71dbb5264d8c26e198c4.jpg, 0, 0, 0, 1
00011401_jpg.rf.af72da5abfcbedaaaa771f6740931c25.jpg, 0, 0, 1, 0
0001345_jpg.rf.af79f23cff9367f3e07a7f726b128064.jpg, 1, 0, 0, 1
00011939_jpg.rf.af8a8f4f772519dfe39f60c29495f360.jpg, 0, 0, 1, 0
1497_jpg.rf.af78a18c90b6716e33a5084cedddcc3c.jpg, 0, 0, 1, 0
00011838_jpg.rf.afbf26ea3f11473a5607764d0584ad23.jpg, 0, 0, 1, 0
00011631_jpg.rf.af8e7d3f7eb94e01264e53ddf97ab92e.jpg, 1, 0, 0, 0
00011798_jpg.rf.afcdbb0033ee5234aad1a18470e8b2e9.jpg, 0, 0, 1, 0
0001881_jpg.rf.afd38151844c295eba1f68f28c168a27.jpg, 1, 0, 0, 0
00011236_jpg.rf.aff13b986a0f1ff23dc4ea9276ad7af6.jpg, 1, 0, 0, 0
000114_jpg.rf.affe68a50b4eda3eb3723306824ff643.jpg, 0, 0, 0, 1
11010_jpg.rf.b049ea6b1322aa0705cf04285358ffb6.jpg, 0, 0, 0, 1
1144_jpg.rf.b045bc835c87ab9a0f8c289095c96fc1.jpg, 1, 0, 0, 0
1179_jpg.rf.b05f90936e2e1460b3faa0213ae66f8e.jpg, 0, 0, 0, 1
0001387_jpg.rf.b089b215d33e8f33547f2c908718ab9a.jpg, 1, 0, 0, 0
00011403_jpg.rf.b0f42b4864f8df2171d3ed96a2b5679b.jpg, 0, 0, 1, 0
0001584_jpg.rf.b113ef4631bf9284c8f4e4b4936f27c7.jpg, 0, 0, 0, 1
1863_jpg.rf.b1bb3576a792866f464e021d21f26a11.jpg, 0, 0, 1, 0
11233_jpg.rf.b071a37fbd901461a983f9e6f6e0f122.jpg, 0, 0, 0, 1
1321_jpg.rf.b1c65d3668481baf46dd30841e8abbe2.jpg, 0, 0, 0, 1
11805_jpg.rf.b11ba73b54dd1794494672e977941325.jpg, 0, 0, 1, 0
1726_jpg.rf.b21062a475a09ffb2e692b876ef72220.jpg, 1, 0, 0, 0
1124_jpg.rf.b1fc15d5f5c41f3bae3d81ae78d96bbb.jpg, 0, 0, 0, 1
1264_jpg.rf.b2092ea86e490efe1ac370caec55c73b.jpg, 1, 0, 0, 0
0001510_jpg.rf.b22886271a92c18dc944ecac9b1405b9.jpg, 0, 0, 1, 0
1502_jpg.rf.b274b319ca555b9d14366372a41f2d66.jpg, 0, 1, 0, 0
00011084_jpg.rf.b27d61495717f6fa952084ba6e27cb66.jpg, 0, 0, 0, 1
11832_jpg.rf.b2c1b92a4b38f0a684e84eca5b3cd602.jpg, 1, 0, 0, 0
00011559_jpg.rf.b266c9b54ab06e743ff104da13f41fab.jpg, 0, 1, 0, 0
11728_jpg.rf.b32958b77bdb31c887595e83e6d3c8c4.jpg, 0, 1, 1, 0
0001958_jpg.rf.b2c887672bc07ae33f52590c17c893e9.jpg, 0, 0, 1, 1
0001433_jpg.rf.b336619cd2b397d6259357a9562933f5.jpg, 0, 0, 1, 0
00011101_jpg.rf.b2ec1684ae3556a06e6160469cced168.jpg, 0, 0, 1, 0
1799_jpg.rf.b36de2f691db4c4848bb6a6fbc5ec418.jpg, 0, 0, 0, 1
0001828_jpg.rf.b3fbc48efb026e4e2e51af9ceb60f0da.jpg, 0, 0, 1, 0
11432_jpg.rf.b467fcb6d6baeefd8fc7637aca6227fc.jpg, 0, 0, 1, 0
0001759_jpg.rf.b4549bf218903833c4474afdc4f8f6d4.jpg, 1, 0, 0, 0
11854_jpg.rf.b53d5f0a2cee5872010692f49512b418.jpg, 0, 0, 0, 1
0001617_jpg.rf.b5397d1803ce6c491ac1ebf7163f4515.jpg, 1, 0, 0, 0
11045_jpg.rf.b50e2e8d47a4403d18585e93fbc3fb60.jpg, 0, 0, 0, 1
00011813_jpg.rf.b5c6d83da3c7245a708016868b9590a2.jpg, 0, 0, 1, 0
00011160_jpg.rf.b5f8dd4bbb3955a22c3c29540c61d4d4.jpg, 1, 0, 0, 0
1246_jpg.rf.b65ccd5eed285047bc2a5f4664bcfdcc.jpg, 0, 0, 1, 0
00011070_jpg.rf.b627bd4f595f2747f9fc9d801fd2fb0a.jpg, 0, 1, 0, 0
11272_jpg.rf.b60efb1ae57d73cf8d97781f36838e71.jpg, 1, 0, 0, 0
11144_jpg.rf.b6afcbf3eb29dfd2c1eb9a9ef56caae4.jpg, 1, 1, 0, 0
11_jpg.rf.b674700a5c0f0a19ab0101384a5cf5c1.jpg, 1, 0, 0, 0
0001681_jpg.rf.b6bd68ddb2b0f595e0c17b1b4c8e9592.jpg, 0, 0, 1, 0
0001219_jpg.rf.b6c337dcdae56fc5ab9fe0fd5cfb5624.jpg, 1, 0, 0, 0
00011705_jpg.rf.b6f0a24dfa5c8be5714d89b7ff1a8d68.jpg, 0, 0, 1, 0
0001780_jpg.rf.b70a5bfc772cb3659cacbe9405b3e945.jpg, 1, 0, 0, 0
1881_jpg.rf.b6f303db7a3aeb480c2a840bdc491035.jpg, 0, 0, 0, 1
0001305_jpg.rf.b6cb1e40c72489f487762e000df869e9.jpg, 1, 0, 0, 0
11297_jpg.rf.b71210255c5a50cdf48af683eecedc4f.jpg, 0, 0, 0, 1
00011130_jpg.rf.b753dbce7b4dcbb89a7268327840db87.jpg, 0, 0, 0, 1
0001255_jpg.rf.b75e2250179c3d30f8466df7b4f09726.jpg, 0, 0, 0, 1
00011748_jpg.rf.b7180bfb4b499803cbacb6fe2ad95414.jpg, 0, 0, 1, 0
11963_jpg.rf.b80e3ec34f2cd61e7d82d3e167d491da.jpg, 0, 0, 1, 0
1453_jpg.rf.b76eda8d663e4af79ac3992a7ae717ec.jpg, 0, 0, 1, 0
11310_jpg.rf.b8344bbef2305b7df676427a6ab0f866.jpg, 0, 0, 0, 1
0001120_jpg.rf.b80d32cee7cc59b180f6a6912e118e9f.jpg, 0, 0, 1, 1
00011522_jpg.rf.b855f4f8877c5d02d6d8a61ae1b15751.jpg, 0, 0, 0, 1
11166_jpg.rf.b843630b23231d9767cd52ea398d9bd3.jpg, 0, 1, 0, 0
00011873_jpg.rf.b83953ee546e6a28555a601dedd063f7.jpg, 0, 0, 1, 1
11688_jpg.rf.b86892c047d24dfff1d36ee746940d4a.jpg, 0, 0, 1, 0
0001576_jpg.rf.b872b5308104b93913eb6d015253d332.jpg, 1, 0, 1, 1
11401_jpg.rf.b870a4a04f3e448be10f38badcdf75f3.jpg, 0, 0, 0, 1
00011750_jpg.rf.b8cecf9ea4810b5559bc61269017ee9a.jpg, 0, 1, 0, 0
1528_jpg.rf.b912e99b6c3b78b482206f7d54749ca2.jpg, 0, 0, 0, 1
0001469_jpg.rf.b94da96a2f87d5fed3839f2d20e4b002.jpg, 0, 0, 1, 0
11264_jpg.rf.b969cd9a096280e4ac0f82dcaa5a5e13.jpg, 1, 0, 0, 0
000147_jpg.rf.b9796d15bf559de1d21b60009354f66a.jpg, 0, 0, 1, 1
0001865_jpg.rf.b9d61d3106c37f137f882aea9006f932.jpg, 0, 0, 0, 1
000175_jpg.rf.b9d79dc54fcbd9a0d1aa7aec89986a56.jpg, 0, 0, 1, 0
0001214_jpg.rf.ba1bca08f85f7dcf5bc04ba774410529.jpg, 0, 1, 0, 0
1219_jpg.rf.ba0122d60772dafc7c4672a8e084bd5e.jpg, 0, 0, 0, 1
11887_jpg.rf.ba317b9a79cb792dd7466912ad735302.jpg, 0, 0, 0, 1
11889_jpg.rf.ba458c3955f1532aee6aa2e1f08e3ed3.jpg, 0, 0, 0, 1
1684_jpg.rf.ba8e84aea8886b45885b4841a6e9c9f1.jpg, 1, 0, 0, 0
0001798_jpg.rf.babb78843bc18661a44a537e30f27110.jpg, 0, 0, 1, 0
00011441_jpg.rf.ba3c12a9d3e28f39a088999c6e89d86e.jpg, 0, 0, 0, 1
1606_jpg.rf.ba5394fe571feed271a2837fa71c8b0b.jpg, 1, 0, 0, 0
0001477_jpg.rf.ba64904d151b8a4736dfb0d4a03ac932.jpg, 0, 0, 1, 0
0001310_jpg.rf.bad8bd225b1b69f1f92af21287b6de38.jpg, 0, 0, 0, 1
1595_jpg.rf.ba8abf183938db85f7b39b3b1d744dd1.jpg, 0, 0, 1, 0
0001750_jpg.rf.bae6c06cf6ecaaf6610e1040da1f5ae7.jpg, 0, 0, 1, 0
000139_jpg.rf.bafa29ede9780c6eb712403a067bc2ef.jpg, 0, 0, 1, 0
0001699_jpg.rf.bb220c005b078c7b9860cf051041a274.jpg, 0, 0, 0, 1
11248_jpg.rf.bb0fa831b07de227746c6349250e9003.jpg, 0, 0, 0, 1
00011354_jpg.rf.bb5fa6ee3dc2ee0139725e770e2b397c.jpg, 0, 0, 0, 1
0001428_jpg.rf.bb8fcda33c3334b71170038b989d915b.jpg, 0, 0, 0, 1
00011588_jpg.rf.bb723b7425117ec274533992ab6d61d0.jpg, 0, 0, 1, 0
00011760_jpg.rf.bb8417075fcbe6d7ed191180746c983d.jpg, 0, 1, 0, 0
11343_jpg.rf.bbdf40be1bb7083a3ab3091eafebf5e4.jpg, 0, 1, 0, 0
11338_jpg.rf.bbca94434e4b7c13af881f33de234205.jpg, 0, 0, 0, 1
00011714_jpg.rf.bb99421c1698882d93962910b442a72c.jpg, 0, 0, 1, 0
1299_jpg.rf.bbd68c175c038562c188d167dd7c6cff.jpg, 0, 0, 0, 1
00011177_jpg.rf.bbfd5c9d84888bd6d4ed81e04361dac3.jpg, 1, 0, 0, 0
00011559_jpg.rf.bc15280d952b8325361ca8d3424ab656.jpg, 1, 0, 0, 0
0001426_jpg.rf.bbf50e47bc07aedb3bd1ff80d7c60ee9.jpg, 0, 0, 0, 1
136_jpg.rf.bc533f46bb6274e3423eb836874b1283.jpg, 0, 1, 0, 0
0001747_jpg.rf.bc5820e9d1057052aad199a006c488e6.jpg, 1, 0, 0, 0
0001324_jpg.rf.bccb328e6007ee01a85bebeab727cb98.jpg, 0, 0, 1, 0
1282_jpg.rf.bceafa339fcb050e8f8df6da49598cc8.jpg, 0, 0, 1, 0
00011121_jpg.rf.bc91997a21926a4dc7d38910a855ad82.jpg, 0, 1, 0, 0
00011774_jpg.rf.bcfb02a01052ceecb415719555c43df5.jpg, 0, 0, 1, 0
0001742_jpg.rf.bcff04a5d27dd1b7b9003c91131c765b.jpg, 0, 0, 1, 0
1904_jpg.rf.bd1801669a85db9e0aa140d149494cd4.jpg, 0, 0, 0, 1
00011185_jpg.rf.bd26eb789d09e6b5e36c9d840a2a2ddb.jpg, 0, 0, 1, 0
0001111_jpg.rf.bd3d2949e5bf738c2fbfa7b88bda55a2.jpg, 0, 0, 1, 0
1437_jpg.rf.bd28addd6b8e8220d9965bc9438c8a2c.jpg, 1, 0, 0, 0
00011411_jpg.rf.bd39cb241d7495a6de57bb0dd0978bda.jpg, 0, 0, 1, 0
00011191_jpg.rf.bd41df8db9dfac1a519224ee92176888.jpg, 0, 0, 1, 0
0001579_jpg.rf.bd56d30218ff3c1275ae4d36ce510657.jpg, 1, 0, 0, 0
00011850_jpg.rf.bd4e82ac5f10549b688bd1b2e359dfdd.jpg, 0, 0, 1, 0
1843_jpg.rf.64d74e56437a26e8bdaaf4d56a4cc4a7.jpg, 0, 0, 0, 1
00011612_jpg.rf.6487a2709fb67cd1a4773d6ab21fbb8d.jpg, 0, 0, 1, 0
0001264_jpg.rf.6480375de0e473efd06f018e221ee21f.jpg, 0, 0, 0, 1
00011326_jpg.rf.619e74c578f26aac2381d6fb586382af.jpg, 0, 0, 1, 0
1926_jpg.rf.64bbe48a01c21e37993f893b1510a96c.jpg, 0, 0, 0, 1
0001646_jpg.rf.62ebe953f6158d59f80d7de2f3f428a7.jpg, 0, 0, 0, 1
0001134_jpg.rf.64206545cbcffc27092048a5a65dcf7f.jpg, 0, 0, 0, 1
0001214_jpg.rf.64b81afb96abae3f85021f3c1889df72.jpg, 0, 1, 0, 0
00011961_jpg.rf.65021e0c1723ebc1d136889f4715df6f.jpg, 0, 0, 0, 1
00011603_jpg.rf.63a5d2fce768bf96280da0353f2dfe25.jpg, 0, 0, 0, 1
0001194_jpg.rf.6173bbb00c513f08cc9e96f3e0d07964.jpg, 1, 1, 0, 0
00011852_jpg.rf.638b1e121c75e3f1474b7b7aa244578d.jpg, 0, 0, 0, 1
000149_jpg.rf.61398e88e9b93c145fec5fbb9a8a18c6.jpg, 0, 0, 0, 1
1229_jpg.rf.62fc7b54665bc6d72de65b11eb6aee75.jpg, 0, 0, 1, 0
00011136_jpg.rf.648881565ce031d707877caeaed2f2cf.jpg, 0, 0, 1, 0
00011490_jpg.rf.65729c254a4c60932be2ee44a81eb0bb.jpg, 1, 0, 0, 0
00011878_jpg.rf.61e0f56f32dd2dbea98e710326c12496.jpg, 0, 0, 1, 0
0001535_jpg.rf.6338777cc3e00b2a0d3e61faebfc97aa.jpg, 0, 0, 1, 0
0001953_jpg.rf.631a5cfbfebe0ab7674024266682b7f8.jpg, 0, 0, 1, 0
00011044_jpg.rf.64c42ec6cafd3f20dae7afd226386fb8.jpg, 0, 0, 1, 0
11547_jpg.rf.632939ffe794f7fba0ad5558a5448fdf.jpg, 0, 0, 0, 1
1515_jpg.rf.6400625cf020abf38bc0dff2559f8c22.jpg, 1, 0, 0, 0
000177_jpg.rf.6637703dfe08119b447deb789d4daa54.jpg, 1, 0, 1, 0
0001525_jpg.rf.6203d4d245fd90bdb40593512f19381d.jpg, 0, 0, 1, 0
11595_jpg.rf.631694cacfb6ececd310ad0baf051b12.jpg, 1, 0, 0, 0
0001854_jpg.rf.6600a492a2daf423378b95d335e4d920.jpg, 1, 0, 0, 0
0001903_jpg.rf.659c470f2869ee8c105b6219787a05f7.jpg, 0, 0, 0, 1
1552_jpg.rf.6621c59c6f51bca4b0d4f1f6667a8a47.jpg, 1, 0, 0, 0
1464_jpg.rf.62f45b8f44805cc0e7997ed4b47a19a2.jpg, 0, 0, 1, 0
0001971_jpg.rf.66434c7e671c27669fe10a0178a64635.jpg, 0, 1, 0, 0
1524_jpg.rf.667f63b44e3a26eefa4b238941c62b39.jpg, 1, 0, 0, 0
1435_jpg.rf.665c3f170f49fed1fc6fbdeee965e641.jpg, 0, 1, 0, 0
0001872_jpg.rf.666dc8f09d77e655be587a6cfb115fe5.jpg, 0, 0, 1, 0
00011971_jpg.rf.66ed82354b89556bcc647033628d4c72.jpg, 0, 1, 1, 0
0001532_jpg.rf.672f23d0b7539dde4a100822e363ec41.jpg, 0, 0, 1, 0
11647_jpg.rf.66f8681584381fcc369587f92b4cb961.jpg, 0, 0, 1, 0
11303_jpg.rf.66c8c0dfa525c282d4ec22e3da3129da.jpg, 0, 0, 0, 1
0001383_jpg.rf.676389715099a6343930938170226294.jpg, 1, 0, 0, 0
00011619_jpg.rf.6789677bf5306ff44c263617a45ca0f3.jpg, 1, 0, 0, 0
00011871_jpg.rf.678f06decc34d9f3ce936c968ed7c205.jpg, 0, 0, 1, 0
1876_jpg.rf.67a359288ab6a5e2c48858ddd2678018.jpg, 0, 0, 0, 1
00011016_jpg.rf.67d1910aaed99a3d08f890fe771ad01b.jpg, 0, 0, 0, 1
00011514_jpg.rf.67eaa67c672954680bbc119781a3fa85.jpg, 0, 0, 1, 0
1819_jpg.rf.67a83a344ce27f6810812abfe5e70804.jpg, 0, 0, 1, 0
00011900_jpg.rf.681eedd770a98d5db4b771b39f9e3ec6.jpg, 0, 0, 0, 1
00011076_jpg.rf.682d9ada8327169b42a6ee25e6ed9d98.jpg, 0, 0, 1, 0
0001891_jpg.rf.67f240a520404bd9ca4922c97a638e1b.jpg, 1, 0, 0, 0
11083_jpg.rf.67fd327e9ce057ba50190313c22119a7.jpg, 0, 0, 1, 0
00011215_jpg.rf.682d1f1d8440540f6b39748b9bca57f7.jpg, 0, 0, 0, 1
00011506_jpg.rf.6834562bf714ecf7b01f24be76ddde55.jpg, 1, 0, 0, 0
1493_jpg.rf.685967ef4da26aa0bc9ca03c87aca090.jpg, 0, 0, 0, 1
00011330_jpg.rf.68ae486d03184fa0549a45cf88c65546.jpg, 0, 0, 0, 1
0001293_jpg.rf.6881f6ef5e044db30b55049aa7ab083e.jpg, 0, 0, 0, 1
0001848_jpg.rf.68fd0914434a8e2e0e651ee214b0166f.jpg, 1, 0, 1, 0
00011562_jpg.rf.693309fce0f5ef0845f59f8eb3489244.jpg, 0, 0, 0, 1
11441_jpg.rf.69506027631424c75ce5370bd885519b.jpg, 0, 0, 1, 0
00011023_jpg.rf.695f6833780c6d159e405a9ce4f6b41c.jpg, 0, 0, 1, 0
00011314_jpg.rf.69689db17eb7e6b5f06a2f50c9165bd4.jpg, 0, 0, 0, 1
00011921_jpg.rf.6995dacaddbd844cad208e4abd83d9eb.jpg, 0, 0, 0, 1
00011840_jpg.rf.69b331a57008f03ff4eaed6346234aa6.jpg, 0, 0, 1, 0
00011678_jpg.rf.69bf81ef9c4818a200c9a50ee3f9b492.jpg, 1, 0, 0, 0
11464_jpg.rf.69e71b4b6a6719786b79b2f022377643.jpg, 0, 0, 1, 0
00011711_jpg.rf.69f5edf8daf32079900252facce82db9.jpg, 0, 0, 0, 1
00011066_jpg.rf.6a05bf1dcaade35ae702d596bb34a198.jpg, 0, 0, 1, 0
00011377_jpg.rf.6a01959091501d65d0dcbccc8ec7216a.jpg, 0, 0, 1, 0
120_jpg.rf.6a0a44bdb1552fd43a282cc530776a29.jpg, 0, 0, 1, 0
0001598_jpg.rf.6a2d58c7a78b278debc351f013a09668.jpg, 0, 0, 0, 1
1480_jpg.rf.6a3f2913b38fbc57f21c29ddeca197a2.jpg, 1, 1, 0, 0
0001951_jpg.rf.6a32181a7b03c4de0b8005042996fe40.jpg, 1, 0, 0, 0
110_jpg.rf.6a628e5d4394b4966ed458114d5f6754.jpg, 0, 0, 1, 0
11172_jpg.rf.6a6fc41e77e969a88f60e9ab60708502.jpg, 1, 0, 0, 0
0001197_jpg.rf.6a847de9be34a29a44d437121eb30f1b.jpg, 0, 1, 0, 0
1706_jpg.rf.6ad2ff91b0492a496046ddae72c1e8ab.jpg, 0, 0, 1, 0
11874_jpg.rf.6ac749254ef0a1007d2b9bdf27815893.jpg, 1, 0, 0, 0
00011847_jpg.rf.6ab011e264c48c80634740bd0d871ba0.jpg, 1, 1, 0, 0
1968_jpg.rf.6ae2c6b9cfb2e7f6deb3a837fff86c43.jpg, 0, 1, 0, 0
00011187_jpg.rf.6b00bfa32eaba419e43c341d9f5f42bd.jpg, 0, 0, 1, 0
0001801_jpg.rf.6b12eacb531903b0611d6ffb0ffcfd95.jpg, 1, 0, 0, 0
11903_jpg.rf.6b283cc9745118b5a23da6dfe86688d2.jpg, 0, 0, 0, 1
0001132_jpg.rf.6b3d1d4825e2055eb0021151989fab65.jpg, 0, 0, 0, 1
1110_jpg.rf.6b690f9a45086535cca142ae12ecd6a6.jpg, 0, 0, 1, 0
0001195_jpg.rf.6b828e7caead89420c48a1167db32166.jpg, 1, 0, 0, 0
1288_jpg.rf.6b2f0998c4cba9c6f19cae7cc10dd326.jpg, 0, 0, 1, 0
0001727_jpg.rf.6c9032dbd315b3f7e5aacd59c89dc463.jpg, 0, 0, 0, 1
0001715_jpg.rf.6c8942fa63c23d931909a2ac7fb89546.jpg, 0, 0, 1, 1
0001189_jpg.rf.6c93f8720494a8a257c36825caed0485.jpg, 0, 1, 0, 0
00011772_jpg.rf.6c47d127a47af2505ca6df323a8e68d9.jpg, 1, 0, 0, 0
1667_jpg.rf.6c9feda85a4484c75ba51953ad1ced7e.jpg, 0, 0, 1, 0
0001754_jpg.rf.6cb08e99d25f4714314e7ac662b8df1f.jpg, 0, 0, 1, 0
00011897_jpg.rf.6d1b31171fd0eaafc7dc1c36fa117cb6.jpg, 0, 0, 0, 1
11532_jpg.rf.6d47f8a1c7c928bdcbc56be7cde590c3.jpg, 0, 0, 1, 0
000187_jpg.rf.6da22bf6c5e305f8ecf041320a6ebc9e.jpg, 1, 0, 0, 1
00011547_jpg.rf.6db85aa15fb77f755cc8366ceaba6ebb.jpg, 0, 0, 1, 0
11612_jpg.rf.6dc68ebe1891a1c741928c920154372f.jpg, 0, 0, 1, 0
00011151_jpg.rf.6e1f4d7515310942ae6a4d9f350fa5a4.jpg, 0, 0, 0, 1
0001192_jpg.rf.6e54e49c772b8496e2613b2b41915713.jpg, 0, 1, 0, 0
0001100_jpg.rf.6ea870a93a7dc11b9e387791fb337b5d.jpg, 1, 0, 0, 0
00011656_jpg.rf.6e717197bd090f9d60a1040a13193783.jpg, 0, 0, 1, 0
00011567_jpg.rf.6ef1f37f976e5258318abeb1afdbf586.jpg, 1, 0, 0, 0
00011360_jpg.rf.6f18174abc545f3da505e1146cff899a.jpg, 0, 0, 1, 0
0001409_jpg.rf.6f63db9fee6ff064069f21ede45c5a3f.jpg, 1, 0, 0, 0
00011902_jpg.rf.6f42369c1ffae038dc0eb8a0bcf559cf.jpg, 1, 0, 0, 0
11410_jpg.rf.6f6dec8f1b686ba9452df6b75139151c.jpg, 0, 0, 1, 1
1677_jpg.rf.6f88a732ff7518465c08c51caf0613d2.jpg, 0, 0, 1, 0
0001900_jpg.rf.6fdc215682a2ec83244e23d48db5e255.jpg, 0, 0, 0, 1
0001199_jpg.rf.70861243387dcbeaf97fedca685a9b35.jpg, 1, 0, 0, 0
1943_jpg.rf.708fc404bdfb79266d45e95ace925574.jpg, 0, 0, 0, 1
1588_jpg.rf.70ac835ae0f005f35c95db2e67acdd11.jpg, 1, 0, 0, 0
0001562_jpg.rf.70e3530f9d5b95f181508283cfe71769.jpg, 1, 0, 0, 0
00011107_jpg.rf.710849f90b7c0c60d09c2190441231a6.jpg, 1, 0, 0, 0
00011283_jpg.rf.7130e0b8b365eed80f5bbc0538d6dbbf.jpg, 0, 1, 0, 0
11041_jpg.rf.710bb1528bccae003b84324d3d51f12d.jpg, 1, 0, 0, 0
11841_jpg.rf.7139c8c39d7e208caf6ccfbd3764686b.jpg, 0, 0, 0, 1
00011434_jpg.rf.71614f2b888b0d93d3e792e6b85bd4b2.jpg, 0, 0, 1, 0
00011941_jpg.rf.71486b833f0ddcda341ac2be99e0969c.jpg, 0, 0, 1, 0
00011823_jpg.rf.7198b4e215a7eca1bd75ed1fd0c51aea.jpg, 0, 1, 0, 0
00011098_jpg.rf.71635f50f600e3e94cc45b38242c2254.jpg, 0, 0, 1, 0
184_jpg.rf.71ae5f2373508a5381dd980761f41cad.jpg, 0, 0, 0, 1
00011456_jpg.rf.71b966a30372f07c5b14d2ec39dfe48e.jpg, 0, 0, 1, 0
0001844_jpg.rf.71c25c303fdac0fbb7121c984b1d1b17.jpg, 0, 0, 0, 1
00011094_jpg.rf.71e72b4ff1b016066fdfc96ae14d8d05.jpg, 0, 1, 0, 0
1845_jpg.rf.720ad7cfc0efc7618567669e161b36b7.jpg, 0, 0, 1, 0
00011364_jpg.rf.71edc6f0cdc009907cbe242c2f355583.jpg, 0, 0, 0, 1
00011241_jpg.rf.71c55df1b40d764f96fc9f308283ec95.jpg, 0, 0, 0, 1
11124_jpg.rf.720b3f96adadc49569df9064494e0be9.jpg, 0, 1, 0, 0
11002_jpg.rf.720d75351a80b02eb12d99c0bdd07829.jpg, 0, 1, 1, 0
0001431_jpg.rf.7227228bc0bdc7288cbe48779461c29c.jpg, 0, 0, 1, 0
0001272_jpg.rf.723ec91f9d92d8ff6d7dd8fc1cc6a926.jpg, 0, 0, 0, 1
00011177_jpg.rf.723a719efb03d8d22e85139647f7dad1.jpg, 1, 0, 0, 0
1989_jpg.rf.728284f48d27a500dc18b46b9fa191ea.jpg, 1, 0, 0, 0
00011181_jpg.rf.728c0cee823f5cf75041b91885d7fdc1.jpg, 0, 0, 0, 1
11111_jpg.rf.72428964616f94c38fc610a76051efdf.jpg, 0, 0, 0, 1
11671_jpg.rf.725580e6ed334f615ba28b2474f72a6b.jpg, 0, 0, 0, 1
00011601_jpg.rf.72c4ba71bbbad71a6294243405a1272f.jpg, 0, 1, 0, 0
0001165_jpg.rf.72df011ea164d762a109b72afb4e3e72.jpg, 0, 1, 0, 0
